"p","subject_id","treatment_id","scenarios","choice","endowment","A"
10265,"2017Tho028_1_203","2017Tho028_1",2,10,20,0
10266,"2017Tho028_1_203","2017Tho028_1",3,10,20,0
10267,"2017Tho028_1_203","2017Tho028_1",4,10,20,0
10268,"2017Tho028_1_203","2017Tho028_1",5,10,20,0
10269,"2017Tho028_1_203","2017Tho028_1",6,10,20,0
10270,"2017Tho028_1_203","2017Tho028_1",7,10,20,0
10271,"2017Tho028_1_203","2017Tho028_1",8,10,20,0
10272,"2017Tho028_1_203","2017Tho028_1",9,10,20,0
10273,"2017Tho028_1_203","2017Tho028_1",10,10,20,1
10274,"2017Tho028_1_203","2017Tho028_1",11,10,20,0
10275,"2017Tho028_1_203","2017Tho028_1",12,10,20,0
10276,"2017Tho028_1_203","2017Tho028_1",13,10,20,0
10277,"2017Tho028_1_203","2017Tho028_1",14,10,20,0
10278,"2017Tho028_1_203","2017Tho028_1",15,10,20,0
10279,"2017Tho028_1_203","2017Tho028_1",16,10,20,0
10280,"2017Tho028_1_203","2017Tho028_1",17,10,20,0
10281,"2017Tho028_1_203","2017Tho028_1",18,10,20,0
10282,"2017Tho028_1_203","2017Tho028_1",19,10,20,0
10283,"2017Tho028_1_203","2017Tho028_1",20,10,20,0
10284,"2017Tho028_1_204","2017Tho028_1",0,10,20,0
10285,"2017Tho028_1_204","2017Tho028_1",1,10,20,0
10286,"2017Tho028_1_204","2017Tho028_1",2,10,20,0
10287,"2017Tho028_1_204","2017Tho028_1",3,10,20,0
10288,"2017Tho028_1_204","2017Tho028_1",4,10,20,0
10289,"2017Tho028_1_204","2017Tho028_1",5,10,20,0
10290,"2017Tho028_1_204","2017Tho028_1",6,10,20,0
10291,"2017Tho028_1_204","2017Tho028_1",7,10,20,0
10292,"2017Tho028_1_204","2017Tho028_1",8,10,20,0
10293,"2017Tho028_1_204","2017Tho028_1",9,10,20,0
10294,"2017Tho028_1_204","2017Tho028_1",10,10,20,1
10295,"2017Tho028_1_204","2017Tho028_1",11,10,20,0
10296,"2017Tho028_1_204","2017Tho028_1",12,10,20,0
10297,"2017Tho028_1_204","2017Tho028_1",13,10,20,0
10298,"2017Tho028_1_204","2017Tho028_1",14,10,20,0
10299,"2017Tho028_1_204","2017Tho028_1",15,10,20,0
10300,"2017Tho028_1_204","2017Tho028_1",16,10,20,0
10301,"2017Tho028_1_204","2017Tho028_1",17,10,20,0
10302,"2017Tho028_1_204","2017Tho028_1",18,10,20,0
10303,"2017Tho028_1_204","2017Tho028_1",19,10,20,0
10304,"2017Tho028_1_204","2017Tho028_1",20,10,20,0
10305,"2017Tho028_1_211","2017Tho028_1",0,0,20,1
10306,"2017Tho028_1_211","2017Tho028_1",1,0,20,0
10307,"2017Tho028_1_211","2017Tho028_1",2,0,20,0
10308,"2017Tho028_1_211","2017Tho028_1",3,0,20,0
10309,"2017Tho028_1_211","2017Tho028_1",4,0,20,0
10310,"2017Tho028_1_211","2017Tho028_1",5,0,20,0
10311,"2017Tho028_1_211","2017Tho028_1",6,0,20,0
10312,"2017Tho028_1_211","2017Tho028_1",7,0,20,0
10313,"2017Tho028_1_211","2017Tho028_1",8,0,20,0
10314,"2017Tho028_1_211","2017Tho028_1",9,0,20,0
10315,"2017Tho028_1_211","2017Tho028_1",10,0,20,0
10316,"2017Tho028_1_211","2017Tho028_1",11,0,20,0
10317,"2017Tho028_1_211","2017Tho028_1",12,0,20,0
10318,"2017Tho028_1_211","2017Tho028_1",13,0,20,0
10319,"2017Tho028_1_211","2017Tho028_1",14,0,20,0
10320,"2017Tho028_1_211","2017Tho028_1",15,0,20,0
10321,"2017Tho028_1_211","2017Tho028_1",16,0,20,0
10322,"2017Tho028_1_211","2017Tho028_1",17,0,20,0
10323,"2017Tho028_1_211","2017Tho028_1",18,0,20,0
10324,"2017Tho028_1_211","2017Tho028_1",19,0,20,0
10325,"2017Tho028_1_211","2017Tho028_1",20,0,20,0
10326,"2017Tho028_1_212","2017Tho028_1",0,2,20,0
10327,"2017Tho028_1_212","2017Tho028_1",1,2,20,0
10328,"2017Tho028_1_212","2017Tho028_1",2,2,20,1
10329,"2017Tho028_1_212","2017Tho028_1",3,2,20,0
10330,"2017Tho028_1_212","2017Tho028_1",4,2,20,0
10331,"2017Tho028_1_212","2017Tho028_1",5,2,20,0
10332,"2017Tho028_1_212","2017Tho028_1",6,2,20,0
10333,"2017Tho028_1_212","2017Tho028_1",7,2,20,0
10334,"2017Tho028_1_212","2017Tho028_1",8,2,20,0
10335,"2017Tho028_1_212","2017Tho028_1",9,2,20,0
10336,"2017Tho028_1_212","2017Tho028_1",10,2,20,0
10337,"2017Tho028_1_212","2017Tho028_1",11,2,20,0
10338,"2017Tho028_1_212","2017Tho028_1",12,2,20,0
10339,"2017Tho028_1_212","2017Tho028_1",13,2,20,0
10340,"2017Tho028_1_212","2017Tho028_1",14,2,20,0
10341,"2017Tho028_1_212","2017Tho028_1",15,2,20,0
10342,"2017Tho028_1_212","2017Tho028_1",16,2,20,0
10343,"2017Tho028_1_212","2017Tho028_1",17,2,20,0
10344,"2017Tho028_1_212","2017Tho028_1",18,2,20,0
10345,"2017Tho028_1_212","2017Tho028_1",19,2,20,0
10346,"2017Tho028_1_212","2017Tho028_1",20,2,20,0
10347,"2017Tho028_1_213","2017Tho028_1",0,2,20,0
10348,"2017Tho028_1_213","2017Tho028_1",1,2,20,0
10349,"2017Tho028_1_213","2017Tho028_1",2,2,20,1
10350,"2017Tho028_1_213","2017Tho028_1",3,2,20,0
10351,"2017Tho028_1_213","2017Tho028_1",4,2,20,0
10352,"2017Tho028_1_213","2017Tho028_1",5,2,20,0
10353,"2017Tho028_1_213","2017Tho028_1",6,2,20,0
10354,"2017Tho028_1_213","2017Tho028_1",7,2,20,0
10355,"2017Tho028_1_213","2017Tho028_1",8,2,20,0
10356,"2017Tho028_1_213","2017Tho028_1",9,2,20,0
10357,"2017Tho028_1_213","2017Tho028_1",10,2,20,0
10358,"2017Tho028_1_213","2017Tho028_1",11,2,20,0
10359,"2017Tho028_1_213","2017Tho028_1",12,2,20,0
10360,"2017Tho028_1_213","2017Tho028_1",13,2,20,0
10361,"2017Tho028_1_213","2017Tho028_1",14,2,20,0
10362,"2017Tho028_1_213","2017Tho028_1",15,2,20,0
10363,"2017Tho028_1_213","2017Tho028_1",16,2,20,0
10364,"2017Tho028_1_213","2017Tho028_1",17,2,20,0
10365,"2017Tho028_1_213","2017Tho028_1",18,2,20,0
10366,"2017Tho028_1_213","2017Tho028_1",19,2,20,0
10367,"2017Tho028_1_213","2017Tho028_1",20,2,20,0
10368,"2017Tho028_1_216","2017Tho028_1",0,8,20,0
10369,"2017Tho028_1_216","2017Tho028_1",1,8,20,0
10370,"2017Tho028_1_216","2017Tho028_1",2,8,20,0
10371,"2017Tho028_1_216","2017Tho028_1",3,8,20,0
10372,"2017Tho028_1_216","2017Tho028_1",4,8,20,0
10373,"2017Tho028_1_216","2017Tho028_1",5,8,20,0
10374,"2017Tho028_1_216","2017Tho028_1",6,8,20,0
10375,"2017Tho028_1_216","2017Tho028_1",7,8,20,0
10376,"2017Tho028_1_216","2017Tho028_1",8,8,20,1
10377,"2017Tho028_1_216","2017Tho028_1",9,8,20,0
10378,"2017Tho028_1_216","2017Tho028_1",10,8,20,0
10379,"2017Tho028_1_216","2017Tho028_1",11,8,20,0
10380,"2017Tho028_1_216","2017Tho028_1",12,8,20,0
10381,"2017Tho028_1_216","2017Tho028_1",13,8,20,0
10382,"2017Tho028_1_216","2017Tho028_1",14,8,20,0
10383,"2017Tho028_1_216","2017Tho028_1",15,8,20,0
10384,"2017Tho028_1_216","2017Tho028_1",16,8,20,0
10385,"2017Tho028_1_216","2017Tho028_1",17,8,20,0
10386,"2017Tho028_1_216","2017Tho028_1",18,8,20,0
10387,"2017Tho028_1_216","2017Tho028_1",19,8,20,0
10388,"2017Tho028_1_216","2017Tho028_1",20,8,20,0
10389,"2017Tho028_1_217","2017Tho028_1",0,0,20,1
10390,"2017Tho028_1_217","2017Tho028_1",1,0,20,0
10391,"2017Tho028_1_217","2017Tho028_1",2,0,20,0
10392,"2017Tho028_1_217","2017Tho028_1",3,0,20,0
10393,"2017Tho028_1_217","2017Tho028_1",4,0,20,0
10394,"2017Tho028_1_217","2017Tho028_1",5,0,20,0
10395,"2017Tho028_1_217","2017Tho028_1",6,0,20,0
10396,"2017Tho028_1_217","2017Tho028_1",7,0,20,0
10397,"2017Tho028_1_217","2017Tho028_1",8,0,20,0
10398,"2017Tho028_1_217","2017Tho028_1",9,0,20,0
10399,"2017Tho028_1_217","2017Tho028_1",10,0,20,0
10400,"2017Tho028_1_217","2017Tho028_1",11,0,20,0
10401,"2017Tho028_1_217","2017Tho028_1",12,0,20,0
10402,"2017Tho028_1_217","2017Tho028_1",13,0,20,0
10403,"2017Tho028_1_217","2017Tho028_1",14,0,20,0
10404,"2017Tho028_1_217","2017Tho028_1",15,0,20,0
10405,"2017Tho028_1_217","2017Tho028_1",16,0,20,0
10406,"2017Tho028_1_217","2017Tho028_1",17,0,20,0
10407,"2017Tho028_1_217","2017Tho028_1",18,0,20,0
10408,"2017Tho028_1_217","2017Tho028_1",19,0,20,0
10409,"2017Tho028_1_217","2017Tho028_1",20,0,20,0
10410,"2017Tho028_1_218","2017Tho028_1",0,2,20,0
10411,"2017Tho028_1_218","2017Tho028_1",1,2,20,0
10412,"2017Tho028_1_218","2017Tho028_1",2,2,20,1
10413,"2017Tho028_1_218","2017Tho028_1",3,2,20,0
10414,"2017Tho028_1_218","2017Tho028_1",4,2,20,0
10415,"2017Tho028_1_218","2017Tho028_1",5,2,20,0
10416,"2017Tho028_1_218","2017Tho028_1",6,2,20,0
10417,"2017Tho028_1_218","2017Tho028_1",7,2,20,0
10418,"2017Tho028_1_218","2017Tho028_1",8,2,20,0
10419,"2017Tho028_1_218","2017Tho028_1",9,2,20,0
10420,"2017Tho028_1_218","2017Tho028_1",10,2,20,0
10421,"2017Tho028_1_218","2017Tho028_1",11,2,20,0
10422,"2017Tho028_1_218","2017Tho028_1",12,2,20,0
10423,"2017Tho028_1_218","2017Tho028_1",13,2,20,0
10424,"2017Tho028_1_218","2017Tho028_1",14,2,20,0
10425,"2017Tho028_1_218","2017Tho028_1",15,2,20,0
10426,"2017Tho028_1_218","2017Tho028_1",16,2,20,0
10427,"2017Tho028_1_218","2017Tho028_1",17,2,20,0
10428,"2017Tho028_1_218","2017Tho028_1",18,2,20,0
10429,"2017Tho028_1_218","2017Tho028_1",19,2,20,0
10430,"2017Tho028_1_218","2017Tho028_1",20,2,20,0
10431,"2017Tho028_1_219","2017Tho028_1",0,10,20,0
10432,"2017Tho028_1_219","2017Tho028_1",1,10,20,0
10433,"2017Tho028_1_219","2017Tho028_1",2,10,20,0
10434,"2017Tho028_1_219","2017Tho028_1",3,10,20,0
10435,"2017Tho028_1_219","2017Tho028_1",4,10,20,0
10436,"2017Tho028_1_219","2017Tho028_1",5,10,20,0
10437,"2017Tho028_1_219","2017Tho028_1",6,10,20,0
10438,"2017Tho028_1_219","2017Tho028_1",7,10,20,0
10439,"2017Tho028_1_219","2017Tho028_1",8,10,20,0
10440,"2017Tho028_1_219","2017Tho028_1",9,10,20,0
10441,"2017Tho028_1_219","2017Tho028_1",10,10,20,1
10442,"2017Tho028_1_219","2017Tho028_1",11,10,20,0
10443,"2017Tho028_1_219","2017Tho028_1",12,10,20,0
10444,"2017Tho028_1_219","2017Tho028_1",13,10,20,0
10445,"2017Tho028_1_219","2017Tho028_1",14,10,20,0
10446,"2017Tho028_1_219","2017Tho028_1",15,10,20,0
10447,"2017Tho028_1_219","2017Tho028_1",16,10,20,0
10448,"2017Tho028_1_219","2017Tho028_1",17,10,20,0
10449,"2017Tho028_1_219","2017Tho028_1",18,10,20,0
10450,"2017Tho028_1_219","2017Tho028_1",19,10,20,0
10451,"2017Tho028_1_219","2017Tho028_1",20,10,20,0
10452,"2017Tho028_1_220","2017Tho028_1",0,0,20,1
10453,"2017Tho028_1_220","2017Tho028_1",1,0,20,0
10454,"2017Tho028_1_220","2017Tho028_1",2,0,20,0
10455,"2017Tho028_1_220","2017Tho028_1",3,0,20,0
10456,"2017Tho028_1_220","2017Tho028_1",4,0,20,0
10457,"2017Tho028_1_220","2017Tho028_1",5,0,20,0
10458,"2017Tho028_1_220","2017Tho028_1",6,0,20,0
10459,"2017Tho028_1_220","2017Tho028_1",7,0,20,0
10460,"2017Tho028_1_220","2017Tho028_1",8,0,20,0
10461,"2017Tho028_1_220","2017Tho028_1",9,0,20,0
10462,"2017Tho028_1_220","2017Tho028_1",10,0,20,0
10463,"2017Tho028_1_220","2017Tho028_1",11,0,20,0
10464,"2017Tho028_1_220","2017Tho028_1",12,0,20,0
10465,"2017Tho028_1_220","2017Tho028_1",13,0,20,0
10466,"2017Tho028_1_220","2017Tho028_1",14,0,20,0
10467,"2017Tho028_1_220","2017Tho028_1",15,0,20,0
10468,"2017Tho028_1_220","2017Tho028_1",16,0,20,0
10469,"2017Tho028_1_220","2017Tho028_1",17,0,20,0
10470,"2017Tho028_1_220","2017Tho028_1",18,0,20,0
10471,"2017Tho028_1_220","2017Tho028_1",19,0,20,0
10472,"2017Tho028_1_220","2017Tho028_1",20,0,20,0
10473,"2017Tho028_1_221","2017Tho028_1",0,0,20,1
10474,"2017Tho028_1_221","2017Tho028_1",1,0,20,0
10475,"2017Tho028_1_221","2017Tho028_1",2,0,20,0
10476,"2017Tho028_1_221","2017Tho028_1",3,0,20,0
10477,"2017Tho028_1_221","2017Tho028_1",4,0,20,0
10478,"2017Tho028_1_221","2017Tho028_1",5,0,20,0
10479,"2017Tho028_1_221","2017Tho028_1",6,0,20,0
10480,"2017Tho028_1_221","2017Tho028_1",7,0,20,0
10481,"2017Tho028_1_221","2017Tho028_1",8,0,20,0
10482,"2017Tho028_1_221","2017Tho028_1",9,0,20,0
10483,"2017Tho028_1_221","2017Tho028_1",10,0,20,0
10484,"2017Tho028_1_221","2017Tho028_1",11,0,20,0
10485,"2017Tho028_1_221","2017Tho028_1",12,0,20,0
10486,"2017Tho028_1_221","2017Tho028_1",13,0,20,0
10487,"2017Tho028_1_221","2017Tho028_1",14,0,20,0
10488,"2017Tho028_1_221","2017Tho028_1",15,0,20,0
10489,"2017Tho028_1_221","2017Tho028_1",16,0,20,0
10490,"2017Tho028_1_221","2017Tho028_1",17,0,20,0
10491,"2017Tho028_1_221","2017Tho028_1",18,0,20,0
10492,"2017Tho028_1_221","2017Tho028_1",19,0,20,0
10493,"2017Tho028_1_221","2017Tho028_1",20,0,20,0
10494,"2017Tho028_1_702","2017Tho028_1",0,2,20,0
10495,"2017Tho028_1_702","2017Tho028_1",1,2,20,0
10496,"2017Tho028_1_702","2017Tho028_1",2,2,20,1
10497,"2017Tho028_1_702","2017Tho028_1",3,2,20,0
10498,"2017Tho028_1_702","2017Tho028_1",4,2,20,0
10499,"2017Tho028_1_702","2017Tho028_1",5,2,20,0
10500,"2017Tho028_1_702","2017Tho028_1",6,2,20,0
10501,"2017Tho028_1_702","2017Tho028_1",7,2,20,0
10502,"2017Tho028_1_702","2017Tho028_1",8,2,20,0
10503,"2017Tho028_1_702","2017Tho028_1",9,2,20,0
10504,"2017Tho028_1_702","2017Tho028_1",10,2,20,0
10505,"2017Tho028_1_702","2017Tho028_1",11,2,20,0
10506,"2017Tho028_1_702","2017Tho028_1",12,2,20,0
10507,"2017Tho028_1_702","2017Tho028_1",13,2,20,0
10508,"2017Tho028_1_702","2017Tho028_1",14,2,20,0
10509,"2017Tho028_1_702","2017Tho028_1",15,2,20,0
10510,"2017Tho028_1_702","2017Tho028_1",16,2,20,0
10511,"2017Tho028_1_702","2017Tho028_1",17,2,20,0
10512,"2017Tho028_1_702","2017Tho028_1",18,2,20,0
10513,"2017Tho028_1_702","2017Tho028_1",19,2,20,0
10514,"2017Tho028_1_702","2017Tho028_1",20,2,20,0
10515,"2017Tho028_1_703","2017Tho028_1",0,8,20,0
10516,"2017Tho028_1_703","2017Tho028_1",1,8,20,0
10517,"2017Tho028_1_703","2017Tho028_1",2,8,20,0
10518,"2017Tho028_1_703","2017Tho028_1",3,8,20,0
10519,"2017Tho028_1_703","2017Tho028_1",4,8,20,0
10520,"2017Tho028_1_703","2017Tho028_1",5,8,20,0
10521,"2017Tho028_1_703","2017Tho028_1",6,8,20,0
10522,"2017Tho028_1_703","2017Tho028_1",7,8,20,0
10523,"2017Tho028_1_703","2017Tho028_1",8,8,20,1
10524,"2017Tho028_1_703","2017Tho028_1",9,8,20,0
10525,"2017Tho028_1_703","2017Tho028_1",10,8,20,0
10526,"2017Tho028_1_703","2017Tho028_1",11,8,20,0
10527,"2017Tho028_1_703","2017Tho028_1",12,8,20,0
10528,"2017Tho028_1_703","2017Tho028_1",13,8,20,0
10529,"2017Tho028_1_703","2017Tho028_1",14,8,20,0
10530,"2017Tho028_1_703","2017Tho028_1",15,8,20,0
10531,"2017Tho028_1_703","2017Tho028_1",16,8,20,0
10532,"2017Tho028_1_703","2017Tho028_1",17,8,20,0
10533,"2017Tho028_1_703","2017Tho028_1",18,8,20,0
10534,"2017Tho028_1_703","2017Tho028_1",19,8,20,0
10535,"2017Tho028_1_703","2017Tho028_1",20,8,20,0
10536,"2017Tho028_1_704","2017Tho028_1",0,8,20,0
10537,"2017Tho028_1_704","2017Tho028_1",1,8,20,0
10538,"2017Tho028_1_704","2017Tho028_1",2,8,20,0
10539,"2017Tho028_1_704","2017Tho028_1",3,8,20,0
10540,"2017Tho028_1_704","2017Tho028_1",4,8,20,0
10541,"2017Tho028_1_704","2017Tho028_1",5,8,20,0
10542,"2017Tho028_1_704","2017Tho028_1",6,8,20,0
10543,"2017Tho028_1_704","2017Tho028_1",7,8,20,0
10544,"2017Tho028_1_704","2017Tho028_1",8,8,20,1
10545,"2017Tho028_1_704","2017Tho028_1",9,8,20,0
10546,"2017Tho028_1_704","2017Tho028_1",10,8,20,0
10547,"2017Tho028_1_704","2017Tho028_1",11,8,20,0
10548,"2017Tho028_1_704","2017Tho028_1",12,8,20,0
10549,"2017Tho028_1_704","2017Tho028_1",13,8,20,0
10550,"2017Tho028_1_704","2017Tho028_1",14,8,20,0
10551,"2017Tho028_1_704","2017Tho028_1",15,8,20,0
10552,"2017Tho028_1_704","2017Tho028_1",16,8,20,0
10553,"2017Tho028_1_704","2017Tho028_1",17,8,20,0
10554,"2017Tho028_1_704","2017Tho028_1",18,8,20,0
10555,"2017Tho028_1_704","2017Tho028_1",19,8,20,0
10556,"2017Tho028_1_704","2017Tho028_1",20,8,20,0
10557,"2017Tho028_1_705","2017Tho028_1",0,7,20,0
10558,"2017Tho028_1_705","2017Tho028_1",1,7,20,0
10559,"2017Tho028_1_705","2017Tho028_1",2,7,20,0
10560,"2017Tho028_1_705","2017Tho028_1",3,7,20,0
10561,"2017Tho028_1_705","2017Tho028_1",4,7,20,0
10562,"2017Tho028_1_705","2017Tho028_1",5,7,20,0
10563,"2017Tho028_1_705","2017Tho028_1",6,7,20,0
10564,"2017Tho028_1_705","2017Tho028_1",7,7,20,1
10565,"2017Tho028_1_705","2017Tho028_1",8,7,20,0
10566,"2017Tho028_1_705","2017Tho028_1",9,7,20,0
10567,"2017Tho028_1_705","2017Tho028_1",10,7,20,0
10568,"2017Tho028_1_705","2017Tho028_1",11,7,20,0
10569,"2017Tho028_1_705","2017Tho028_1",12,7,20,0
10570,"2017Tho028_1_705","2017Tho028_1",13,7,20,0
10571,"2017Tho028_1_705","2017Tho028_1",14,7,20,0
10572,"2017Tho028_1_705","2017Tho028_1",15,7,20,0
10573,"2017Tho028_1_705","2017Tho028_1",16,7,20,0
10574,"2017Tho028_1_705","2017Tho028_1",17,7,20,0
10575,"2017Tho028_1_705","2017Tho028_1",18,7,20,0
10576,"2017Tho028_1_705","2017Tho028_1",19,7,20,0
10577,"2017Tho028_1_705","2017Tho028_1",20,7,20,0
10578,"2017Tho028_1_707","2017Tho028_1",0,5,20,0
10579,"2017Tho028_1_707","2017Tho028_1",1,5,20,0
10580,"2017Tho028_1_707","2017Tho028_1",2,5,20,0
10581,"2017Tho028_1_707","2017Tho028_1",3,5,20,0
10582,"2017Tho028_1_707","2017Tho028_1",4,5,20,0
10583,"2017Tho028_1_707","2017Tho028_1",5,5,20,1
10584,"2017Tho028_1_707","2017Tho028_1",6,5,20,0
10585,"2017Tho028_1_707","2017Tho028_1",7,5,20,0
10586,"2017Tho028_1_707","2017Tho028_1",8,5,20,0
10587,"2017Tho028_1_707","2017Tho028_1",9,5,20,0
10588,"2017Tho028_1_707","2017Tho028_1",10,5,20,0
10589,"2017Tho028_1_707","2017Tho028_1",11,5,20,0
10590,"2017Tho028_1_707","2017Tho028_1",12,5,20,0
10591,"2017Tho028_1_707","2017Tho028_1",13,5,20,0
10592,"2017Tho028_1_707","2017Tho028_1",14,5,20,0
10593,"2017Tho028_1_707","2017Tho028_1",15,5,20,0
10594,"2017Tho028_1_707","2017Tho028_1",16,5,20,0
10595,"2017Tho028_1_707","2017Tho028_1",17,5,20,0
10596,"2017Tho028_1_707","2017Tho028_1",18,5,20,0
10597,"2017Tho028_1_707","2017Tho028_1",19,5,20,0
10598,"2017Tho028_1_707","2017Tho028_1",20,5,20,0
10599,"2017Tho028_1_708","2017Tho028_1",0,0,20,1
10600,"2017Tho028_1_708","2017Tho028_1",1,0,20,0
10601,"2017Tho028_1_708","2017Tho028_1",2,0,20,0
10602,"2017Tho028_1_708","2017Tho028_1",3,0,20,0
10603,"2017Tho028_1_708","2017Tho028_1",4,0,20,0
10604,"2017Tho028_1_708","2017Tho028_1",5,0,20,0
10605,"2017Tho028_1_708","2017Tho028_1",6,0,20,0
10606,"2017Tho028_1_708","2017Tho028_1",7,0,20,0
10607,"2017Tho028_1_708","2017Tho028_1",8,0,20,0
10608,"2017Tho028_1_708","2017Tho028_1",9,0,20,0
10609,"2017Tho028_1_708","2017Tho028_1",10,0,20,0
10610,"2017Tho028_1_708","2017Tho028_1",11,0,20,0
10611,"2017Tho028_1_708","2017Tho028_1",12,0,20,0
10612,"2017Tho028_1_708","2017Tho028_1",13,0,20,0
10613,"2017Tho028_1_708","2017Tho028_1",14,0,20,0
10614,"2017Tho028_1_708","2017Tho028_1",15,0,20,0
10615,"2017Tho028_1_708","2017Tho028_1",16,0,20,0
10616,"2017Tho028_1_708","2017Tho028_1",17,0,20,0
10617,"2017Tho028_1_708","2017Tho028_1",18,0,20,0
10618,"2017Tho028_1_708","2017Tho028_1",19,0,20,0
10619,"2017Tho028_1_708","2017Tho028_1",20,0,20,0
10620,"2017Tho028_1_710","2017Tho028_1",0,8,20,0
10621,"2017Tho028_1_710","2017Tho028_1",1,8,20,0
10622,"2017Tho028_1_710","2017Tho028_1",2,8,20,0
10623,"2017Tho028_1_710","2017Tho028_1",3,8,20,0
10624,"2017Tho028_1_710","2017Tho028_1",4,8,20,0
10625,"2017Tho028_1_710","2017Tho028_1",5,8,20,0
10626,"2017Tho028_1_710","2017Tho028_1",6,8,20,0
10627,"2017Tho028_1_710","2017Tho028_1",7,8,20,0
10628,"2017Tho028_1_710","2017Tho028_1",8,8,20,1
10629,"2017Tho028_1_710","2017Tho028_1",9,8,20,0
10630,"2017Tho028_1_710","2017Tho028_1",10,8,20,0
10631,"2017Tho028_1_710","2017Tho028_1",11,8,20,0
10632,"2017Tho028_1_710","2017Tho028_1",12,8,20,0
10633,"2017Tho028_1_710","2017Tho028_1",13,8,20,0
10634,"2017Tho028_1_710","2017Tho028_1",14,8,20,0
10635,"2017Tho028_1_710","2017Tho028_1",15,8,20,0
10636,"2017Tho028_1_710","2017Tho028_1",16,8,20,0
10637,"2017Tho028_1_710","2017Tho028_1",17,8,20,0
10638,"2017Tho028_1_710","2017Tho028_1",18,8,20,0
10639,"2017Tho028_1_710","2017Tho028_1",19,8,20,0
10640,"2017Tho028_1_710","2017Tho028_1",20,8,20,0
10641,"2017Tho028_1_711","2017Tho028_1",0,5,20,0
10642,"2017Tho028_1_711","2017Tho028_1",1,5,20,0
10643,"2017Tho028_1_711","2017Tho028_1",2,5,20,0
10644,"2017Tho028_1_711","2017Tho028_1",3,5,20,0
10645,"2017Tho028_1_711","2017Tho028_1",4,5,20,0
10646,"2017Tho028_1_711","2017Tho028_1",5,5,20,1
10647,"2017Tho028_1_711","2017Tho028_1",6,5,20,0
10648,"2017Tho028_1_711","2017Tho028_1",7,5,20,0
10649,"2017Tho028_1_711","2017Tho028_1",8,5,20,0
10650,"2017Tho028_1_711","2017Tho028_1",9,5,20,0
10651,"2017Tho028_1_711","2017Tho028_1",10,5,20,0
10652,"2017Tho028_1_711","2017Tho028_1",11,5,20,0
10653,"2017Tho028_1_711","2017Tho028_1",12,5,20,0
10654,"2017Tho028_1_711","2017Tho028_1",13,5,20,0
10655,"2017Tho028_1_711","2017Tho028_1",14,5,20,0
10656,"2017Tho028_1_711","2017Tho028_1",15,5,20,0
10657,"2017Tho028_1_711","2017Tho028_1",16,5,20,0
10658,"2017Tho028_1_711","2017Tho028_1",17,5,20,0
10659,"2017Tho028_1_711","2017Tho028_1",18,5,20,0
10660,"2017Tho028_1_711","2017Tho028_1",19,5,20,0
10661,"2017Tho028_1_711","2017Tho028_1",20,5,20,0
10662,"2017Tho028_1_716","2017Tho028_1",0,2,20,0
10663,"2017Tho028_1_716","2017Tho028_1",1,2,20,0
10664,"2017Tho028_1_716","2017Tho028_1",2,2,20,1
10665,"2017Tho028_1_716","2017Tho028_1",3,2,20,0
10666,"2017Tho028_1_716","2017Tho028_1",4,2,20,0
10667,"2017Tho028_1_716","2017Tho028_1",5,2,20,0
10668,"2017Tho028_1_716","2017Tho028_1",6,2,20,0
10669,"2017Tho028_1_716","2017Tho028_1",7,2,20,0
10670,"2017Tho028_1_716","2017Tho028_1",8,2,20,0
10671,"2017Tho028_1_716","2017Tho028_1",9,2,20,0
10672,"2017Tho028_1_716","2017Tho028_1",10,2,20,0
10673,"2017Tho028_1_716","2017Tho028_1",11,2,20,0
10674,"2017Tho028_1_716","2017Tho028_1",12,2,20,0
10675,"2017Tho028_1_716","2017Tho028_1",13,2,20,0
10676,"2017Tho028_1_716","2017Tho028_1",14,2,20,0
10677,"2017Tho028_1_716","2017Tho028_1",15,2,20,0
10678,"2017Tho028_1_716","2017Tho028_1",16,2,20,0
10679,"2017Tho028_1_716","2017Tho028_1",17,2,20,0
10680,"2017Tho028_1_716","2017Tho028_1",18,2,20,0
10681,"2017Tho028_1_716","2017Tho028_1",19,2,20,0
10682,"2017Tho028_1_716","2017Tho028_1",20,2,20,0
10683,"2017Tho028_1_719","2017Tho028_1",0,10,20,0
10684,"2017Tho028_1_719","2017Tho028_1",1,10,20,0
10685,"2017Tho028_1_719","2017Tho028_1",2,10,20,0
10686,"2017Tho028_1_719","2017Tho028_1",3,10,20,0
10687,"2017Tho028_1_719","2017Tho028_1",4,10,20,0
10688,"2017Tho028_1_719","2017Tho028_1",5,10,20,0
10689,"2017Tho028_1_719","2017Tho028_1",6,10,20,0
10690,"2017Tho028_1_719","2017Tho028_1",7,10,20,0
10691,"2017Tho028_1_719","2017Tho028_1",8,10,20,0
10692,"2017Tho028_1_719","2017Tho028_1",9,10,20,0
10693,"2017Tho028_1_719","2017Tho028_1",10,10,20,1
10694,"2017Tho028_1_719","2017Tho028_1",11,10,20,0
10695,"2017Tho028_1_719","2017Tho028_1",12,10,20,0
10696,"2017Tho028_1_719","2017Tho028_1",13,10,20,0
10697,"2017Tho028_1_719","2017Tho028_1",14,10,20,0
10698,"2017Tho028_1_719","2017Tho028_1",15,10,20,0
10699,"2017Tho028_1_719","2017Tho028_1",16,10,20,0
10700,"2017Tho028_1_719","2017Tho028_1",17,10,20,0
