"p","subject_id","treatment_id","paper_id","scenarios","choice","endowment","A","gender","age","Design"
2050,"2020Bas115_2a_llii05","2020Bas115_2a","2020Bas115",6,0,10,0,1,23,"Within"
2051,"2020Bas115_2a_llii05","2020Bas115_2a","2020Bas115",7,0,10,0,1,23,"Within"
2052,"2020Bas115_2a_llii05","2020Bas115_2a","2020Bas115",8,0,10,0,1,23,"Within"
2053,"2020Bas115_2a_llii05","2020Bas115_2a","2020Bas115",9,0,10,0,1,23,"Within"
2054,"2020Bas115_2a_llii05","2020Bas115_2a","2020Bas115",10,0,10,0,1,23,"Within"
2055,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",0,5,10,0,1,25,"Within"
2056,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",1,5,10,0,1,25,"Within"
2057,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",2,5,10,0,1,25,"Within"
2058,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",3,5,10,0,1,25,"Within"
2059,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",4,5,10,0,1,25,"Within"
2060,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",5,5,10,1,1,25,"Within"
2061,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",6,5,10,0,1,25,"Within"
2062,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",7,5,10,0,1,25,"Within"
2063,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",8,5,10,0,1,25,"Within"
2064,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",9,5,10,0,1,25,"Within"
2065,"2020Bas115_2a_mcho24","2020Bas115_2a","2020Bas115",10,5,10,0,1,25,"Within"
2066,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",0,0,10,1,1,32,"Within"
2067,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",1,0,10,0,1,32,"Within"
2068,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",2,0,10,0,1,32,"Within"
2069,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",3,0,10,0,1,32,"Within"
2070,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",4,0,10,0,1,32,"Within"
2071,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",5,0,10,0,1,32,"Within"
2072,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",6,0,10,0,1,32,"Within"
2073,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",7,0,10,0,1,32,"Within"
2074,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",8,0,10,0,1,32,"Within"
2075,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",9,0,10,0,1,32,"Within"
2076,"2020Bas115_2a_naga22","2020Bas115_2a","2020Bas115",10,0,10,0,1,32,"Within"
2077,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",0,0,10,1,1,29,"Within"
2078,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",1,0,10,0,1,29,"Within"
2079,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",2,0,10,0,1,29,"Within"
2080,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",3,0,10,0,1,29,"Within"
2081,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",4,0,10,0,1,29,"Within"
2082,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",5,0,10,0,1,29,"Within"
2083,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",6,0,10,0,1,29,"Within"
2084,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",7,0,10,0,1,29,"Within"
2085,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",8,0,10,0,1,29,"Within"
2086,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",9,0,10,0,1,29,"Within"
2087,"2020Bas115_2a_neio26","2020Bas115_2a","2020Bas115",10,0,10,0,1,29,"Within"
2088,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",0,2,10,0,1,23,"Within"
2089,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",1,2,10,0,1,23,"Within"
2090,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",2,2,10,1,1,23,"Within"
2091,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",3,2,10,0,1,23,"Within"
2092,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",4,2,10,0,1,23,"Within"
2093,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",5,2,10,0,1,23,"Within"
2094,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",6,2,10,0,1,23,"Within"
2095,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",7,2,10,0,1,23,"Within"
2096,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",8,2,10,0,1,23,"Within"
2097,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",9,2,10,0,1,23,"Within"
2098,"2020Bas115_2a_neji13","2020Bas115_2a","2020Bas115",10,2,10,0,1,23,"Within"
2099,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",0,2,10,0,1,22,"Within"
2100,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",1,2,10,0,1,22,"Within"
2101,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",2,2,10,1,1,22,"Within"
2102,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",3,2,10,0,1,22,"Within"
2103,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",4,2,10,0,1,22,"Within"
2104,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",5,2,10,0,1,22,"Within"
2105,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",6,2,10,0,1,22,"Within"
2106,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",7,2,10,0,1,22,"Within"
2107,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",8,2,10,0,1,22,"Within"
2108,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",9,2,10,0,1,22,"Within"
2109,"2020Bas115_2a_nesa18","2020Bas115_2a","2020Bas115",10,2,10,0,1,22,"Within"
2110,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",0,4,10,0,0,28,"Within"
2111,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",1,4,10,0,0,28,"Within"
2112,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",2,4,10,0,0,28,"Within"
2113,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",3,4,10,0,0,28,"Within"
2114,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",4,4,10,1,0,28,"Within"
2115,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",5,4,10,0,0,28,"Within"
2116,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",6,4,10,0,0,28,"Within"
2117,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",7,4,10,0,0,28,"Within"
2118,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",8,4,10,0,0,28,"Within"
2119,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",9,4,10,0,0,28,"Within"
2120,"2020Bas115_2a_nkye05","2020Bas115_2a","2020Bas115",10,4,10,0,0,28,"Within"
2121,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",0,5,10,0,1,28,"Within"
2122,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",1,5,10,0,1,28,"Within"
2123,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",2,5,10,0,1,28,"Within"
2124,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",3,5,10,0,1,28,"Within"
2125,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",4,5,10,0,1,28,"Within"
2126,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",5,5,10,1,1,28,"Within"
2127,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",6,5,10,0,1,28,"Within"
2128,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",7,5,10,0,1,28,"Within"
2129,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",8,5,10,0,1,28,"Within"
2130,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",9,5,10,0,1,28,"Within"
2131,"2020Bas115_2a_nldy29","2020Bas115_2a","2020Bas115",10,5,10,0,1,28,"Within"
2132,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",0,1,10,0,1,27,"Within"
2133,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",1,1,10,1,1,27,"Within"
2134,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",2,1,10,0,1,27,"Within"
2135,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",3,1,10,0,1,27,"Within"
2136,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",4,1,10,0,1,27,"Within"
2137,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",5,1,10,0,1,27,"Within"
2138,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",6,1,10,0,1,27,"Within"
2139,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",7,1,10,0,1,27,"Within"
2140,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",8,1,10,0,1,27,"Within"
2141,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",9,1,10,0,1,27,"Within"
2142,"2020Bas115_2a_nmpo08","2020Bas115_2a","2020Bas115",10,1,10,0,1,27,"Within"
2143,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",0,4,10,0,1,23,"Within"
2144,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",1,4,10,0,1,23,"Within"
2145,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",2,4,10,0,1,23,"Within"
2146,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",3,4,10,0,1,23,"Within"
2147,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",4,4,10,1,1,23,"Within"
2148,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",5,4,10,0,1,23,"Within"
2149,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",6,4,10,0,1,23,"Within"
2150,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",7,4,10,0,1,23,"Within"
2151,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",8,4,10,0,1,23,"Within"
2152,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",9,4,10,0,1,23,"Within"
2153,"2020Bas115_2a_nsgo08","2020Bas115_2a","2020Bas115",10,4,10,0,1,23,"Within"
2154,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",0,0,10,1,0,19,"Within"
2155,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",1,0,10,0,0,19,"Within"
2156,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",2,0,10,0,0,19,"Within"
2157,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",3,0,10,0,0,19,"Within"
2158,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",4,0,10,0,0,19,"Within"
2159,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",5,0,10,0,0,19,"Within"
2160,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",6,0,10,0,0,19,"Within"
2161,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",7,0,10,0,0,19,"Within"
2162,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",8,0,10,0,0,19,"Within"
2163,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",9,0,10,0,0,19,"Within"
2164,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",10,0,10,0,0,19,"Within"
2165,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",0,2,10,0,1,25,"Within"
2166,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",1,2,10,0,1,25,"Within"
2167,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",2,2,10,1,1,25,"Within"
2168,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",3,2,10,0,1,25,"Within"
2169,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",4,2,10,0,1,25,"Within"
2170,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",5,2,10,0,1,25,"Within"
2171,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",6,2,10,0,1,25,"Within"
2172,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",7,2,10,0,1,25,"Within"
2173,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",8,2,10,0,1,25,"Within"
2174,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",9,2,10,0,1,25,"Within"
2175,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",10,2,10,0,1,25,"Within"
2176,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",0,5,10,0,0,27,"Within"
2177,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",1,5,10,0,0,27,"Within"
2178,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",2,5,10,0,0,27,"Within"
2179,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",3,5,10,0,0,27,"Within"
2180,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",4,5,10,0,0,27,"Within"
2181,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",5,5,10,1,0,27,"Within"
2182,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",6,5,10,0,0,27,"Within"
2183,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",7,5,10,0,0,27,"Within"
2184,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",8,5,10,0,0,27,"Within"
2185,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",9,5,10,0,0,27,"Within"
2186,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",10,5,10,0,0,27,"Within"
2187,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",0,4,10,0,1,21,"Within"
2188,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",1,4,10,0,1,21,"Within"
2189,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",2,4,10,0,1,21,"Within"
2190,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",3,4,10,0,1,21,"Within"
2191,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",4,4,10,1,1,21,"Within"
2192,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",5,4,10,0,1,21,"Within"
2193,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",6,4,10,0,1,21,"Within"
2194,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",7,4,10,0,1,21,"Within"
2195,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",8,4,10,0,1,21,"Within"
2196,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",9,4,10,0,1,21,"Within"
2197,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",10,4,10,0,1,21,"Within"
2198,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",0,4,10,0,1,30,"Within"
2199,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",1,4,10,0,1,30,"Within"
2200,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",2,4,10,0,1,30,"Within"
2201,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",3,4,10,0,1,30,"Within"
2202,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",4,4,10,1,1,30,"Within"
2203,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",5,4,10,0,1,30,"Within"
2204,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",6,4,10,0,1,30,"Within"
2205,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",7,4,10,0,1,30,"Within"
2206,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",8,4,10,0,1,30,"Within"
2207,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",9,4,10,0,1,30,"Within"
2208,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",10,4,10,0,1,30,"Within"
2209,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",0,4,10,0,0,27,"Within"
2210,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",1,4,10,0,0,27,"Within"
2211,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",2,4,10,0,0,27,"Within"
2212,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",3,4,10,0,0,27,"Within"
2213,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",4,4,10,1,0,27,"Within"
2214,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",5,4,10,0,0,27,"Within"
2215,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",6,4,10,0,0,27,"Within"
2216,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",7,4,10,0,0,27,"Within"
2217,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",8,4,10,0,0,27,"Within"
2218,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",9,4,10,0,0,27,"Within"
2219,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",10,4,10,0,0,27,"Within"
2220,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",0,5,10,0,0,23,"Within"
2221,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",1,5,10,0,0,23,"Within"
2222,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",2,5,10,0,0,23,"Within"
2223,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",3,5,10,0,0,23,"Within"
2224,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",4,5,10,0,0,23,"Within"
2225,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",5,5,10,1,0,23,"Within"
2226,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",6,5,10,0,0,23,"Within"
2227,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",7,5,10,0,0,23,"Within"
2228,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",8,5,10,0,0,23,"Within"
2229,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",9,5,10,0,0,23,"Within"
2230,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",10,5,10,0,0,23,"Within"
2231,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",0,0,10,1,0,25,"Within"
2232,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",1,0,10,0,0,25,"Within"
2233,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",2,0,10,0,0,25,"Within"
2234,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",3,0,10,0,0,25,"Within"
2235,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",4,0,10,0,0,25,"Within"
2236,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",5,0,10,0,0,25,"Within"
2237,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",6,0,10,0,0,25,"Within"
2238,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",7,0,10,0,0,25,"Within"
2239,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",8,0,10,0,0,25,"Within"
2240,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",9,0,10,0,0,25,"Within"
2241,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",10,0,10,0,0,25,"Within"
2242,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",0,0,10,1,0,61,"Within"
2243,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",1,0,10,0,0,61,"Within"
2244,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",2,0,10,0,0,61,"Within"
2245,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",3,0,10,0,0,61,"Within"
2246,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",4,0,10,0,0,61,"Within"
2247,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",5,0,10,0,0,61,"Within"
2248,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",6,0,10,0,0,61,"Within"
2249,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",7,0,10,0,0,61,"Within"
2250,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",8,0,10,0,0,61,"Within"
2251,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",9,0,10,0,0,61,"Within"
2252,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",10,0,10,0,0,61,"Within"
2253,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",0,1,10,0,1,23,"Within"
2254,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",1,1,10,1,1,23,"Within"
2255,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",2,1,10,0,1,23,"Within"
2256,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",3,1,10,0,1,23,"Within"
2257,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",4,1,10,0,1,23,"Within"
2258,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",5,1,10,0,1,23,"Within"
2259,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",6,1,10,0,1,23,"Within"
2260,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",7,1,10,0,1,23,"Within"
2261,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",8,1,10,0,1,23,"Within"
2262,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",9,1,10,0,1,23,"Within"
2263,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",10,1,10,0,1,23,"Within"
2264,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",0,0,10,1,0,22,"Within"
2265,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",1,0,10,0,0,22,"Within"
2266,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",2,0,10,0,0,22,"Within"
2267,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",3,0,10,0,0,22,"Within"
2268,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",4,0,10,0,0,22,"Within"
2269,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",5,0,10,0,0,22,"Within"
2270,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",6,0,10,0,0,22,"Within"
2271,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",7,0,10,0,0,22,"Within"
2272,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",8,0,10,0,0,22,"Within"
2273,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",9,0,10,0,0,22,"Within"
2274,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",10,0,10,0,0,22,"Within"
2275,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",0,3,10,0,0,23,"Within"
2276,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",1,3,10,0,0,23,"Within"
2277,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",2,3,10,0,0,23,"Within"
2278,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",3,3,10,1,0,23,"Within"
2279,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",4,3,10,0,0,23,"Within"
2280,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",5,3,10,0,0,23,"Within"
2281,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",6,3,10,0,0,23,"Within"
2282,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",7,3,10,0,0,23,"Within"
2283,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",8,3,10,0,0,23,"Within"
2284,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",9,3,10,0,0,23,"Within"
2285,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",10,3,10,0,0,23,"Within"
2286,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",0,5,10,0,1,21,"Within"
2287,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",1,5,10,0,1,21,"Within"
2288,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",2,5,10,0,1,21,"Within"
2289,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",3,5,10,0,1,21,"Within"
2290,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",4,5,10,0,1,21,"Within"
2291,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",5,5,10,1,1,21,"Within"
2292,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",6,5,10,0,1,21,"Within"
2293,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",7,5,10,0,1,21,"Within"
2294,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",8,5,10,0,1,21,"Within"
2295,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",9,5,10,0,1,21,"Within"
2296,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",10,5,10,0,1,21,"Within"
2297,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",0,0,10,1,1,24,"Within"
2298,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",1,0,10,0,1,24,"Within"
2299,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",2,0,10,0,1,24,"Within"
2300,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",3,0,10,0,1,24,"Within"
2301,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",4,0,10,0,1,24,"Within"
2302,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",5,0,10,0,1,24,"Within"
2303,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",6,0,10,0,1,24,"Within"
2304,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",7,0,10,0,1,24,"Within"
2305,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",8,0,10,0,1,24,"Within"
2306,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",9,0,10,0,1,24,"Within"
2307,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",10,0,10,0,1,24,"Within"
2308,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",0,5,10,0,1,27,"Within"
2309,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",1,5,10,0,1,27,"Within"
2310,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",2,5,10,0,1,27,"Within"
2311,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",3,5,10,0,1,27,"Within"
2312,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",4,5,10,0,1,27,"Within"
