"p","subject_id","treatment_id","paper_id","scenarios","choice","endowment","A","gender","age"
2155,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",1,0,10,0,0,19
2156,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",2,0,10,0,0,19
2157,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",3,0,10,0,0,19
2158,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",4,0,10,0,0,19
2159,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",5,0,10,0,0,19
2160,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",6,0,10,0,0,19
2161,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",7,0,10,0,0,19
2162,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",8,0,10,0,0,19
2163,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",9,0,10,0,0,19
2164,"2020Bas115_2a_nsno17","2020Bas115_2a","2020Bas115",10,0,10,0,0,19
2165,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",0,2,10,0,1,25
2166,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",1,2,10,0,1,25
2167,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",2,2,10,1,1,25
2168,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",3,2,10,0,1,25
2169,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",4,2,10,0,1,25
2170,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",5,2,10,0,1,25
2171,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",6,2,10,0,1,25
2172,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",7,2,10,0,1,25
2173,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",8,2,10,0,1,25
2174,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",9,2,10,0,1,25
2175,"2020Bas115_2a_nsnu29","2020Bas115_2a","2020Bas115",10,2,10,0,1,25
2176,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",0,5,10,0,0,27
2177,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",1,5,10,0,0,27
2178,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",2,5,10,0,0,27
2179,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",3,5,10,0,0,27
2180,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",4,5,10,0,0,27
2181,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",5,5,10,1,0,27
2182,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",6,5,10,0,0,27
2183,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",7,5,10,0,0,27
2184,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",8,5,10,0,0,27
2185,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",9,5,10,0,0,27
2186,"2020Bas115_2a_oaju25","2020Bas115_2a","2020Bas115",10,5,10,0,0,27
2187,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",0,4,10,0,1,21
2188,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",1,4,10,0,1,21
2189,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",2,4,10,0,1,21
2190,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",3,4,10,0,1,21
2191,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",4,4,10,1,1,21
2192,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",5,4,10,0,1,21
2193,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",6,4,10,0,1,21
2194,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",7,4,10,0,1,21
2195,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",8,4,10,0,1,21
2196,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",9,4,10,0,1,21
2197,"2020Bas115_2a_obdl31","2020Bas115_2a","2020Bas115",10,4,10,0,1,21
2198,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",0,4,10,0,1,30
2199,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",1,4,10,0,1,30
2200,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",2,4,10,0,1,30
2201,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",3,4,10,0,1,30
2202,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",4,4,10,1,1,30
2203,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",5,4,10,0,1,30
2204,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",6,4,10,0,1,30
2205,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",7,4,10,0,1,30
2206,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",8,4,10,0,1,30
2207,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",9,4,10,0,1,30
2208,"2020Bas115_2a_ocio26","2020Bas115_2a","2020Bas115",10,4,10,0,1,30
2209,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",0,4,10,0,0,27
2210,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",1,4,10,0,0,27
2211,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",2,4,10,0,0,27
2212,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",3,4,10,0,0,27
2213,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",4,4,10,1,0,27
2214,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",5,4,10,0,0,27
2215,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",6,4,10,0,0,27
2216,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",7,4,10,0,0,27
2217,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",8,4,10,0,0,27
2218,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",9,4,10,0,0,27
2219,"2020Bas115_2a_ocme04","2020Bas115_2a","2020Bas115",10,4,10,0,0,27
2220,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",0,5,10,0,0,23
2221,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",1,5,10,0,0,23
2222,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",2,5,10,0,0,23
2223,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",3,5,10,0,0,23
2224,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",4,5,10,0,0,23
2225,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",5,5,10,1,0,23
2226,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",6,5,10,0,0,23
2227,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",7,5,10,0,0,23
2228,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",8,5,10,0,0,23
2229,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",9,5,10,0,0,23
2230,"2020Bas115_2a_ocmu18","2020Bas115_2a","2020Bas115",10,5,10,0,0,23
2231,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",0,0,10,1,0,25
2232,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",1,0,10,0,0,25
2233,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",2,0,10,0,0,25
2234,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",3,0,10,0,0,25
2235,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",4,0,10,0,0,25
2236,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",5,0,10,0,0,25
2237,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",6,0,10,0,0,25
2238,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",7,0,10,0,0,25
2239,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",8,0,10,0,0,25
2240,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",9,0,10,0,0,25
2241,"2020Bas115_2a_oesi24","2020Bas115_2a","2020Bas115",10,0,10,0,0,25
2242,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",0,0,10,1,0,61
2243,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",1,0,10,0,0,61
2244,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",2,0,10,0,0,61
2245,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",3,0,10,0,0,61
2246,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",4,0,10,0,0,61
2247,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",5,0,10,0,0,61
2248,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",6,0,10,0,0,61
2249,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",7,0,10,0,0,61
2250,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",8,0,10,0,0,61
2251,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",9,0,10,0,0,61
2252,"2020Bas115_2a_ojea25","2020Bas115_2a","2020Bas115",10,0,10,0,0,61
2253,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",0,1,10,0,1,23
2254,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",1,1,10,1,1,23
2255,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",2,1,10,0,1,23
2256,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",3,1,10,0,1,23
2257,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",4,1,10,0,1,23
2258,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",5,1,10,0,1,23
2259,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",6,1,10,0,1,23
2260,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",7,1,10,0,1,23
2261,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",8,1,10,0,1,23
2262,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",9,1,10,0,1,23
2263,"2020Bas115_2a_okmi03","2020Bas115_2a","2020Bas115",10,1,10,0,1,23
2264,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",0,0,10,1,0,22
2265,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",1,0,10,0,0,22
2266,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",2,0,10,0,0,22
2267,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",3,0,10,0,0,22
2268,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",4,0,10,0,0,22
2269,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",5,0,10,0,0,22
2270,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",6,0,10,0,0,22
2271,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",7,0,10,0,0,22
2272,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",8,0,10,0,0,22
2273,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",9,0,10,0,0,22
2274,"2020Bas115_2a_okpe06","2020Bas115_2a","2020Bas115",10,0,10,0,0,22
2275,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",0,3,10,0,0,23
2276,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",1,3,10,0,0,23
2277,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",2,3,10,0,0,23
2278,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",3,3,10,1,0,23
2279,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",4,3,10,0,0,23
2280,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",5,3,10,0,0,23
2281,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",6,3,10,0,0,23
2282,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",7,3,10,0,0,23
2283,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",8,3,10,0,0,23
2284,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",9,3,10,0,0,23
2285,"2020Bas115_2a_omeo02","2020Bas115_2a","2020Bas115",10,3,10,0,0,23
2286,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",0,5,10,0,1,21
2287,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",1,5,10,0,1,21
2288,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",2,5,10,0,1,21
2289,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",3,5,10,0,1,21
2290,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",4,5,10,0,1,21
2291,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",5,5,10,1,1,21
2292,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",6,5,10,0,1,21
2293,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",7,5,10,0,1,21
2294,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",8,5,10,0,1,21
2295,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",9,5,10,0,1,21
2296,"2020Bas115_2a_omra22","2020Bas115_2a","2020Bas115",10,5,10,0,1,21
2297,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",0,0,10,1,1,24
2298,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",1,0,10,0,1,24
2299,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",2,0,10,0,1,24
2300,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",3,0,10,0,1,24
2301,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",4,0,10,0,1,24
2302,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",5,0,10,0,1,24
2303,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",6,0,10,0,1,24
2304,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",7,0,10,0,1,24
2305,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",8,0,10,0,1,24
2306,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",9,0,10,0,1,24
2307,"2020Bas115_2a_omro31","2020Bas115_2a","2020Bas115",10,0,10,0,1,24
2308,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",0,5,10,0,1,27
2309,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",1,5,10,0,1,27
2310,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",2,5,10,0,1,27
2311,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",3,5,10,0,1,27
2312,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",4,5,10,0,1,27
2313,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",5,5,10,1,1,27
2314,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",6,5,10,0,1,27
2315,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",7,5,10,0,1,27
2316,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",8,5,10,0,1,27
2317,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",9,5,10,0,1,27
2318,"2020Bas115_2a_osmr18","2020Bas115_2a","2020Bas115",10,5,10,0,1,27
2319,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",0,3,10,0,0,24
2320,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",1,3,10,0,0,24
2321,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",2,3,10,0,0,24
2322,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",3,3,10,1,0,24
2323,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",4,3,10,0,0,24
2324,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",5,3,10,0,0,24
2325,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",6,3,10,0,0,24
2326,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",7,3,10,0,0,24
2327,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",8,3,10,0,0,24
2328,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",9,3,10,0,0,24
2329,"2020Bas115_2a_osur07","2020Bas115_2a","2020Bas115",10,3,10,0,0,24
2330,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",0,5,10,0,1,24
2331,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",1,5,10,0,1,24
2332,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",2,5,10,0,1,24
2333,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",3,5,10,0,1,24
2334,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",4,5,10,0,1,24
2335,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",5,5,10,1,1,24
2336,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",6,5,10,0,1,24
2337,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",7,5,10,0,1,24
2338,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",8,5,10,0,1,24
2339,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",9,5,10,0,1,24
2340,"2020Bas115_2a_ouht02","2020Bas115_2a","2020Bas115",10,5,10,0,1,24
2341,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",0,4,10,0,1,27
2342,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",1,4,10,0,1,27
2343,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",2,4,10,0,1,27
2344,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",3,4,10,0,1,27
2345,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",4,4,10,1,1,27
2346,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",5,4,10,0,1,27
2347,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",6,4,10,0,1,27
2348,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",7,4,10,0,1,27
2349,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",8,4,10,0,1,27
2350,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",9,4,10,0,1,27
2351,"2020Bas115_2a_rbba15","2020Bas115_2a","2020Bas115",10,4,10,0,1,27
2352,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",0,0,10,1,0,24
2353,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",1,0,10,0,0,24
2354,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",2,0,10,0,0,24
2355,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",3,0,10,0,0,24
2356,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",4,0,10,0,0,24
2357,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",5,0,10,0,0,24
2358,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",6,0,10,0,0,24
2359,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",7,0,10,0,0,24
2360,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",8,0,10,0,0,24
2361,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",9,0,10,0,0,24
2362,"2020Bas115_2a_rbtr19","2020Bas115_2a","2020Bas115",10,0,10,0,0,24
2363,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",0,0,10,1,0,25
2364,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",1,0,10,0,0,25
2365,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",2,0,10,0,0,25
2366,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",3,0,10,0,0,25
2367,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",4,0,10,0,0,25
2368,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",5,0,10,0,0,25
2369,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",6,0,10,0,0,25
2370,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",7,0,10,0,0,25
2371,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",8,0,10,0,0,25
2372,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",9,0,10,0,0,25
2373,"2020Bas115_2a_rmmi27","2020Bas115_2a","2020Bas115",10,0,10,0,0,25
2374,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",0,0,10,1,1,21
2375,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",1,0,10,0,1,21
2376,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",2,0,10,0,1,21
2377,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",3,0,10,0,1,21
2378,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",4,0,10,0,1,21
2379,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",5,0,10,0,1,21
2380,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",6,0,10,0,1,21
2381,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",7,0,10,0,1,21
2382,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",8,0,10,0,1,21
2383,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",9,0,10,0,1,21
2384,"2020Bas115_2a_sbaf19","2020Bas115_2a","2020Bas115",10,0,10,0,1,21
2385,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",0,3,10,0,1,26
2386,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",1,3,10,0,1,26
2387,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",2,3,10,0,1,26
2388,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",3,3,10,1,1,26
2389,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",4,3,10,0,1,26
2390,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",5,3,10,0,1,26
2391,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",6,3,10,0,1,26
2392,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",7,3,10,0,1,26
2393,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",8,3,10,0,1,26
2394,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",9,3,10,0,1,26
2395,"2020Bas115_2a_uari14","2020Bas115_2a","2020Bas115",10,3,10,0,1,26
2396,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",0,0,10,1,1,23
2397,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",1,0,10,0,1,23
2398,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",2,0,10,0,1,23
2399,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",3,0,10,0,1,23
2400,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",4,0,10,0,1,23
2401,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",5,0,10,0,1,23
2402,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",6,0,10,0,1,23
2403,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",7,0,10,0,1,23
2404,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",8,0,10,0,1,23
2405,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",9,0,10,0,1,23
2406,"2020Bas115_2a_ubka03","2020Bas115_2a","2020Bas115",10,0,10,0,1,23
2407,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",0,5,10,0,1,22
2408,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",1,5,10,0,1,22
2409,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",2,5,10,0,1,22
2410,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",3,5,10,0,1,22
2411,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",4,5,10,0,1,22
2412,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",5,5,10,1,1,22
2413,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",6,5,10,0,1,22
2414,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",7,5,10,0,1,22
2415,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",8,5,10,0,1,22
2416,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",9,5,10,0,1,22
2417,"2020Bas115_2a_ubmo02","2020Bas115_2a","2020Bas115",10,5,10,0,1,22
2418,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",0,4,10,0,1,24
2419,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",1,4,10,0,1,24
2420,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",2,4,10,0,1,24
2421,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",3,4,10,0,1,24
2422,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",4,4,10,1,1,24
2423,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",5,4,10,0,1,24
2424,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",6,4,10,0,1,24
2425,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",7,4,10,0,1,24
2426,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",8,4,10,0,1,24
2427,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",9,4,10,0,1,24
2428,"2020Bas115_2a_ueao29","2020Bas115_2a","2020Bas115",10,4,10,0,1,24
2429,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",0,5,10,0,1,27
2430,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",1,5,10,0,1,27
2431,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",2,5,10,0,1,27
2432,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",3,5,10,0,1,27
2433,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",4,5,10,0,1,27
2434,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",5,5,10,1,1,27
2435,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",6,5,10,0,1,27
2436,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",7,5,10,0,1,27
2437,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",8,5,10,0,1,27
2438,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",9,5,10,0,1,27
2439,"2020Bas115_2a_ushi13","2020Bas115_2a","2020Bas115",10,5,10,0,1,27
2440,"2020Bas115_2a_ustu15","2020Bas115_2a","2020Bas115",0,3,10,0,1,23
2441,"2020Bas115_2a_ustu15","2020Bas115_2a","2020Bas115",1,3,10,0,1,23
2442,"2020Bas115_2a_ustu15","2020Bas115_2a","2020Bas115",2,3,10,0,1,23
2443,"2020Bas115_2a_ustu15","2020Bas115_2a","2020Bas115",3,3,10,1,1,23
2444,"2020Bas115_2a_ustu15","2020Bas115_2a","2020Bas115",4,3,10,0,1,23
